date,sentence,sentiment
17/10/2022 06:35:40,kerja polisi republik indonesia memang sangat bagus tangan kasus brigadir memang masyarakat apresiasi,positif
17/10/2022 06:36:33,ku polisi republik indonesia laku tugas baik bagaimana ikut titah pak moga kerja terus tahan,positif
17/10/2022 07:00:08,hingga polisi republik indonesia tunjuk kerja konsisten perintah beri presiden kepada,positif
17/10/2022 07:03:36,tuju pak proses laku menyelsaikan kasus bukti kerja polisi republik indonesia memang sangat baik ambil tindakanya,positif
17/10/2022 07:34:55,terima kasih banget sma kerja brhasil ungkap kasus bunuh brigadir tegas buka profesionalisme polisi republik indonesia sngat trlihat tangan ksus,positif
17/10/2022 07:39:46,betul min jga neng banget sandiwara sambo brhasil bongkar berkat kerja keras tahan terus kerja baik,positif
17/10/2022 08:22:13,nah pak jokowi luar biasa sellau usaha ingat polisi republik indonesia soal gaya hidup gagah han mending kerja giat jagainstitusipolri,positif
17/10/2022 08:24:25,la emang rahasia umum kok smoga ada kasus smakin baik kerja polisi republik indonesia depan bebas pungli,positif
17/10/2022 09:16:56,kasih jempol buat kerja tangan ksus mati brigadir kerja oke banget mesti tahan terus tingkat,positif
17/10/2022 09:17:02,video viral sindir keras polisi dalam laku polisi kota coreng nama baik polisi republik indonesia otak,negatif
17/10/2022 09:48:14,aplus banget kerja kapolri pak tetap konsisten tangan kasus anggap enteng,positif
17/10/2022 09:50:39,emang kerja progres benar ikut alur perintah pak hasil raih pak,positif
17/10/2022 10:11:06,sangat apresiasi kerja polisi republik indonesia lama selalu tegas cepat profesional harap depan terus tingkat,positif
17/10/2022 10:16:23,anggap remeh kerja pak meski luar sana banyak ragu kerja polisi republik indonesia sini bukti nyata realisasi,positif
17/10/2022 10:31:32,laku baik pak laku tindak tegas semua kasus tetap stabil progres kerja pandang belah mata,positif
17/10/2022 10:32:48,tegas profesional memang kerja polisi republik indonesia sangat apresiasi moga depan tetap konsisten,positif
17/10/2022 10:44:44,bener banget min harap kerja baik mesti tular tangan ksus lain hrus terus konsisten,positif
17/10/2022 10:46:56,benar sita perhati publik kerja maksimal beri pak langkah apresiasi penuh,positif
17/10/2022 10:53:54,kapolri memang bukti komitmen bersih bersih institusi kerja tegas profesional tangan kasus kasus jadi belakang,positif
17/10/2022 11:06:05,kerja kapolri memang patut apresiasi tegas pandang bulu tangan kasus kasus jadi hasil bukti serius kapolri laku komitmen,positif
17/10/2022 11:20:29,tuju laku kerja tegas pandang bulu tangan kasus libat anggota beri hukum anggota laku langgar,positif
17/10/2022 11:22:42,apresiasi pak laku kerja tegas profesional tangan kasus ferdy sambo tragedi kanjuruhan,positif
17/10/2022 11:24:56,pak selalu pegang komitmen usut tuntas kasus ferdy sambo tragedi kanjuruhan kerja sangat tegas profesional pandang bulu siapa sangka kasus,positif
17/10/2022 11:37:50,polisi republik indonesia beri kerja baik banyak fakta kuak,positif
17/10/2022 11:40:59,ikan apresiasi polisi republik indonesia beri kerja baik maksimal,positif
17/10/2022 11:42:26,kerja polisi republik indonesia sesuai komitmen lanjut pak,positif
17/10/2022 11:44:30,salut deh polisi republik indonesia tambah lama makin tambah kerja baik,positif
17/10/2022 11:45:22,sepakat pak milik tegas serius baik moga polisi republik indonesia terus tunjuk kerja baik semoha selalu komimen jaga kerja baik,positif
17/10/2022 11:46:00,sepakat polisi republik indonesia tunjuk sikap tegas profesional tangan beberapa kasus edar belakang kerja benar benar patut apresiasi,positif
17/10/2022 11:52:38,apresiasi kerja polisi republik indonesia jajar sangat cekat tangan kasus kasus,positif
17/10/2022 11:58:06,kerja bagus pak jelas tinggal nunggu sidang moga ferdy sambo loyalitas dapat hukum sesuai buat,positif
17/10/2022 12:11:38,tuju laku kerja tangan kasus tegas pandang bulu siapa sangka kasus sedang tangan,positif
17/10/2022 12:12:20,sangat tuju kapolri laku reformasi kultural depan kerja kapolri lebih baik,positif
17/10/2022 12:18:07,sepakat pak kapolri memang perlu laku reformasi kultural tubuh polisi republik indonesia langkah kapolri cipta kerja lebih baik depan,positif
17/10/2022 12:29:23,terima kasih hasil laku kerja tangan selidik kasus mati brigadir,positif
17/10/2022 12:34:24,moga cepat beri sidang putus kerja polisi republik indonesia sangat maksimal,positif
17/10/2022 12:40:05,selesai kasus lahir banyak apresiasi daei bagai pihak kerja,positif
17/10/2022 13:25:49,memang patut apresisi kerja usut kasus bunuh brigadir hingga tahap sidang,positif
17/10/2022 13:28:01,kerja nyata jawab ragu masyarakat polisi republik indonesia ungkap kasus brigdirnya akhir jawab transparan progresif,positif
17/10/2022 13:35:23,keren kerja sedang terpa bagai kasus besar polisi republik indonesia tetap kuat pandang bulu beri sanksi,positif
17/10/2022 13:39:29,bukti tang polisi republik indonesia ferdy sambo loyalitas gaakan nepis apresiasi kerja polisi republik indonesia bukti langsung pecah kasus mantap banget,positif
17/10/2022 13:51:15,selalu laku kerja sesuai komitmen bersih bersih anggota porli laku langgar selalu tegas tolerir langgar laku anggota porli,positif
17/10/2022 14:00:16,laku kerja tegas profesional pandang bulu usut kasus mati brigadir tuntas sesuai perintah pak presiden,positif
17/10/2022 14:05:14,good job pak kerja usut kasus judi online narkoba tegas pandang bulu siapa sangka masuk anggota porli,positif
17/10/2022 14:28:21,mantep banget pokok kerja pak kapolri tangan kasus kasus sedang jadi moga kerja keras sebut beri dampak positif marwah polisi republik indonesia sempat down beberapa kasus seret nama polisi republik indonesia,positif
17/10/2022 14:32:46,konsisten tunjuk porli lama tuju kerja jalan sangat baik tegas,positif
17/10/2022 15:46:38,sikap tegas pandang bulu jadi prinsip kerja bpk tuntas semua kasus,positif
17/10/2022 15:55:23,mantap pak kerja tegas profesional sesuai arah presiden dibujtikan jalan baik,positif
17/10/2022 16:20:42,apresiasi sangat besar kerja kapolri tangan kasus memang tangan sangat luar biasa profesionalitas keren bangga banget milik sosok pimpin nravo polisi republik indonesia,positif
17/10/2022 16:38:47,kerja kapolri memang top janji penuh mantepp,positif
17/10/2022 16:39:34,tugas berat tindak ambil bukti komitmen serius kerja dijalankanya,positif
17/10/2022 16:44:47,nah kerja kapolri memang top jadi contoh anggota polisi republik indonesia lain,positif
17/10/2022 16:50:23,kerja kapolri tegas cepat memang apresiasi berkas limpah masyarakat tinggal tunggu sidang,positif
17/10/2022 16:56:32,memang kerja kapolri perlu ragu tegas pandang bulu akhir berkas serah tinggal tunggu laksana sidang moga sidang jalan lancar kendala,positif
17/10/2022 18:16:39,pak boleh wna ngomentarin kerja institusi polisi republik indonesia,positif
17/10/2022 20:39:32,tangkap bu pc bukti kapolri beri kerja sangat bagus tentu sangat pegang teguh komitmen,positif
17/10/2022 23:58:30,moga inspirasi baik kerja polisi republik indonesia dapat percaya masyarakat,positif
18/10/2022 01:32:06,bagaimana pak anak buah pak baru kemarin pres ceramah panjang lebar kait kerja gaya hedon polisi lha kok malah jadi mala ancam polisi blitar cc sumber,negatif
18/10/2022 02:05:11,kerja polisi republik indonesia jadi sorot publik direktur lemkapi sebut presiden jokowi polisi republik indonesia ubah,positif
18/10/2022 02:06:54,salut kerja kapolri gerak cepat ambil tindak serta tegas,positif
18/10/2022 03:21:45,nikmat hidup juang sangat berat bravo pak sigit meski masalah polisi republik indonesia sangat sulit masyarakyat nilai kerja bapak,positif
18/10/2022 03:27:41,begini kerja polisi indonesia min,positif
18/10/2022 04:02:35,pengabdiankepadarakyat polisi republik indonesia lalu program sejahtera anak negeri kasuari satgas binmas operasi damai cartenz gotong royong laksana semprot padi sama masyarakat asli papua kampung muara distrik dekai papua polisi republik indonesia sigap peduli bencana,positif
18/10/2022 04:16:35,kerja polisi republik indonesia baik upaya bersih bersih buah sekaligus kembali percaya masyarakat polisi republik indonesia,positif
18/10/2022 04:23:45,harap hakim beri putus timpal perbutan ferdy sambo puas kerja hakim puas kerja kepolsiaan,positif
18/10/2022 04:30:00,salute kerja polisi republik indonesia selalu gerak cepat tangan masyarakat pengabdiankepadarakyat polisi republik indonesia sigap peduli bencana,positif
18/10/2022 04:35:53,wah hebat pak beri buka sidang ferdy sambo tanda tanya publik segera jawab benar percaya kerja,positif
18/10/2022 04:43:17,keren kerja slain tangkap teddy minahasa oknum polisi jga ikut tangkap krna duga langgar kode etik kategori langgar berat,positif
18/10/2022 05:47:33,apresiasi polisi republik indonesia kerja tega hukum indonesia,positif
18/10/2022 07:54:57,gerombol oplos punya materi serang kerja pak jokowi goreng ijazah beliau doktif nyerah akhir bukti tuduh,negatif
18/10/2022 08:38:01,kepala disperindag jabar iendra sofyan beri sambut sekaligus presentasi kena kerja program awas dagang jawa barat acara kuliah kerja profesi serdik sespimma polisi republik indonesia angkat ta aula disperindag jabar oktober,positif
18/10/2022 08:55:06,ucap tulus sampai beliau kepolsiaan kerja baik usut kasus bunuh putra,positif
18/10/2022 09:34:45,komisi iii dpr fraksi golkar supriansa apresiasi kapolri tindak tegas pandang bulu supriansa dukung upaya bersih tubuh polisi republik indonesia harap kuat kerja polisi bongkar mafia narkoba tanah judi maupun tambang siapkawalpolri,positif
18/10/2022 09:48:30,bukan ayah brigadir berterimakasih lembaga polisi republik indonesia tentu masyarakat sangat berterimakasih sekali kerja laku pak karna laku baik tangan kasus,positif
18/10/2022 11:00:06,kepala polisi republik indonesia luwu sulsel aipda hr alami ganggu jiwa tahun akhir hr konsisten kritik sama polisi tuduh pungli buat sim korup bagai lini,negatif
18/10/2022 11:19:02,anggota ombudsman ri johanes widijantoro sampai bagai kasus libat anggota polisi timbul turun tingkat percaya masyarakat kerja polisi republik indonesia,negatif
18/10/2022 11:19:33,ayah sangat senang kerja kapolri moga sidang depan sikap adil,positif
18/10/2022 11:33:24,moga sidang temu titik terang ferdy sambo hukum berat berat kerja laku sangat patut percaya,positif
18/10/2022 11:42:00,harap kerja tegas pandang bulu tangan bagai ksus sperti narkoba judi maupun tambang terus konsisten,positif
18/10/2022 11:47:38,slain tegas pandang bulu tindak siapa trbukti brsalah pak jga mesti mlakukan bersih tubuh depan kerja polisi makin baik lgi,positif
18/10/2022 12:02:07,megamendung selasa tim audit kerja itwasum polisi republik indonesia laksana kece bangun renovasi fasdik lingkung diklat reserse lemdiklat polisi republik indonesia giat tim damping waka diklat reserse kombes pol agus santoso ik,positif
18/10/2022 12:20:24,nyata ayah ferdy sambo beri apresiasi laku kerja usut tuntas kasus mati brigadir,positif
18/10/2022 12:37:22,laku kerja tangan kasus tragedi kanjuruhan periksa saksi autopsi mungkin laku dapat titik terang kasus,positif
18/10/2022 12:40:40,changemakers akhir akhir banyak kasus libat polisi republik indonesia sangka akhir imbas turun tingkat percaya masyarakat polisi republik indonesia lho emang kasus terus gimana respon perintah kerja polisi republik indonesia,negatif
18/10/2022 12:45:40,polisi republik indonesia jepara ukur kerja capai program reformasi birokrasi polisi republik indonesia polisi republik indonesia jepara laksana anev input data obyektif validasi kesah indeks tata kelola online itk tempat gedung hotel jepara indah selasa,positif
18/10/2022 12:58:26,sambo hukum timpal buat brigadir percaya kerja jalan jalan ayah brigadir masyarakat sambo cs hukum berat,positif
18/10/2022 14:01:04,hebat banget emang kerja kapolri banyak dukung support masyarakat hingga bagai jabat negara memang layak apresiasi kerja polisi republik indonesia sangat nyata ada,positif
18/10/2022 14:01:12,laku kerja baik wujud kapolri jadi instansi tegak hukum bersih percaya masyarakat,positif
18/10/2022 14:28:17,warga desa lambur kandangserang kab kalong sangat apresiasi kerja polisi republik indonesia pak bhabin teguh widodo sangat rajin sambang desa respect tiap ada giat masyarakat beliau sangat ayom sederhana,negatif
18/10/2022 14:37:49,ku duga preman preman muncul hambat kerja gubernur mau kerja bohir takut masa kerja gubernur main kata bongkar pak heru jalan benar negara punya polisi republik indonesia tentara republik indonesia urus,positif
18/10/2022 14:42:52,kalian percaya kerja polisi republik indonesia waras,negatif
18/10/2022 15:09:14,mantapp memang luarbiasa kerja polisi republik indonesia sekaranggg diraguin lagiii tegastegaklurus,positif
18/10/2022 15:09:34,mantap sidang ada buka kemarin proses sidang terima kasih pak tanggap kasus transparan buat masyarakat makin percaya kerja polisi republik indonesia,positif
18/10/2022 15:26:46,banyak support pak kapolri langkah bersih bersih polisi republik indonesia smoga kuat kerja polisi republik indonesia,positif
18/10/2022 15:48:25,akhir terimakasih banyak kerja kapolri serta jajar tuntas kasus ferdy sambo,positif
18/10/2022 16:42:21,mantap kerja bagus pak akhir sidang resmi laksana moga akhir sesuai harap ferdy sambo dapat hukum adil adil,positif
18/10/2022 16:50:53,sabar nunggu akhir sidang moga jalan lancar hasil sesuai harap ferdy sambo loyalitas hukum sesuai buat terimakasih banyak kapolri kerja sangat baik,positif
18/10/2022 16:57:19,sangat sepakat pak supriansa perlu apresiasi kerja kapolri tegas pandang bulu tangan kasus kasus,positif
18/10/2022 16:57:27,kapolri tinggal bentuk gandeng tim luar polisi republik indonesia pantau kerja konsekwensinya ancam promosi pidato gin angg ketawa hati,positif
18/10/2022 17:01:47,sepakat kapolri hasil bukti komitmen pandang bulu tangan kasus jadi belakang memang kerja kapolri apresiasi,positif
18/10/2022 17:14:01,moga ada konsep reformasi kultural arah presisi buat institusi polisi republik indonesia makin baik depan tetap konsisten beri kerja baik lanjut pak,positif
18/10/2022 17:57:01,upaya bersih bersih institusi polisi republik indonesia langkah baik depan kerja polisi republik indonesia lebih baik penting tetap tegas pandang bulu,positif
18/10/2022 21:49:29,beri ksmptan aipda hr buat klarifikasi mungkin statex bukti fakta bsa buka pbaikn kerja plyanan institusi polisi republik indonesia,positif
19/10/2022 00:36:13,apresiasi kerja kapolri kerja keras upaya untk bersih bersih polisi republik indonesia,positif
19/10/2022 01:44:55,ikut kerja bapak jadi punya harap polisi republik indonesia meski doa sama perspektif polisi republik indonesia lebih berani buka lebih fair bukan angka dapat citra,positif
