created_at,new_date,id,id_str,username,tweet,quote_count,reply_count,retweet_count,favorite_count,geo,lang,user_id_str,conversation_id,conversation_id_str,media_url_https,media_type
Mon Oct 10 14:02:51 +0000 2022,10/10/2022 14:02:51,1579472531899416600,1579472531899416576,lestari_cheryl,@siapkawalpolri @ListyoSigitP Akhirnya Pak Kapolri @ListyoSigitP mendengar aspirasi publik dgn menonaktifkan &amp; memutasi Kapolres Malang AKBP Ferli Hidayat. Good job👏 buat kinerja keren @DivHumas_Polri,0,0,0,0,,in,1558846554466791428,1579398652795420700,1579398652795420673,,
Mon Oct 10 14:02:54 +0000 2022,10/10/2022 14:02:54,1579472546038427600,1579472546038427648,DiantiShakila4,@siapkawalpolri Puas banget tersangka menjadi tahanan Kejagung. Ini bukti maksimalnha kinerja polri. Terus usut tuntas pak @ListyoSigitP,0,0,0,0,,in,1578583958110973958,1577559901370744800,1577559901370744832,,
Mon Oct 10 14:07:15 +0000 2022,10/10/2022 14:07:15,1579473639497683000,1579473639497682945,Laurasyifa7,@siapkawalpolri Keren polri. Kinerja sudah sesuai dengan komitmen yang dipegang @ListyoSigitP,0,0,0,0,,in,1578223732552011776,1579398652795420700,1579398652795420673,,
Mon Oct 10 14:12:26 +0000 2022,10/10/2022 14:12:26,1579474941774561300,1579474941774561280,Tinalalisaaa,"@Dennysiregar7 Mutasi adalah hal yang alamiah di organisasi Polri dalam rangka promosi dan meningkatkan kinerja organisasi,"" ujarnya.\nSementara itu, Kapolda Jatim bakal dijabat oleh Irjen Teddy Minahasa Putra. Sebelumnya, Irjen Teddy menjabat sebagai Kapolda Sumatera Barat (Sumbar) detiknews""",0,0,0,0,,in,1578720047454822400,1578589375528829000,1578589375528828928,,
Mon Oct 10 14:17:43 +0000 2022,10/10/2022 14:17:43,1579476272446857200,1579476272446857217,putri12z,"@siapkawalpolri Suatu opini yang sangat tepat, agar terdapat pembaharuan didalam kinerja para Polrinya @DivHumas_Polri @ListyoSigitP",0,0,0,0,,in,1552203904926220289,1578270904156819500,1578270904156819456,,
Mon Oct 10 14:32:35 +0000 2022,10/10/2022 14:32:35,1579480016249061400,1579480016249061378,pramusetya_r,"Mari kita baca artikelnya \n\nPernyataan resmi Polri adalah : ini merupakan tour of duty, dalam rangka promosi dan meningkatkan kinerja organisasi. Bukan sebagai sanksi apa pun.\n\n#MariKitaCermat\n\nhttps://t.co/dEo4Zf3KYt",0,0,0,0,,in,1578219299747278849,1578270904156819500,1578270904156819456,,
Mon Oct 10 14:34:04 +0000 2022,10/10/2022 14:34:04,1579480389605003300,1579480389605003264,EmasKumbang,"@siapkawalpolri Kinerja yang baik dan profesional @DivHumas_Polri , semoga terus on track pak @ListyoSigitP dan jajarannya",0,0,0,0,,in,1578703873854050304,1577907471032946700,1577907471032946689,,
Mon Oct 10 14:50:55 +0000 2022,10/10/2022 14:50:55,1579484627999547400,1579484627999547394,pramusetya_r,@siapkawalpolri Apresiasi besar buat kinerja polri yg transparan dan tidak pandang bulu sudah sepantasnya mndapat ganjaran setimpal @DivHumas_Polri @ListyoSigitP,0,0,0,0,,in,1578219299747278849,1578573903685128200,1578573903685128192,,
Mon Oct 10 15:26:18 +0000 2022,10/10/2022 15:26:18,1579493533161226200,1579493533161226240,syauqi_rahmatt,@siapkawalpolri Kapolri menunjukan kinerja yg seoptinal mungkin dan harus siap sedia untuk menindak tegas semua yg terlibat @ListyoSigitP @DivHumas_Polri,0,0,0,0,,in,1578363749479911424,1579398652795420700,1579398652795420673,,
Mon Oct 10 15:36:07 +0000 2022,10/10/2022 15:36:07,1579496004369678300,1579496004369678338,sophia_diba,"@budiantokusuma2 Terimakasih sobat Polri, semangat Polri dalam memberikan kontribusi tentunya tak akan pernah lepas dari peran dan dukungan masyarakat, maka dari itu, mohon dukungan dan doa yang tanpa henti untuk Polri ya sobat, demi kinerja dan pengabdian yang semakin baik. 😇🙏",0,0,0,0,,in,1576173415580344321,1577907471032946700,1577907471032946689,,
Tue Oct 11 05:23:25 +0000 2022,11/10/2022 05:23:25,1579704199952371700,1579704199952371712,beetmotor,@siapkawalpolri Sangat mengapresiasi kinerja @DivHumas_Polri dan @ListyoSigitP dengan terselesaikan nya kasus ini maka masyarakat semakin percaya dengan kapolri,0,0,0,0,,in,1454146908868382723,1578573903685128200,1578573903685128192,,
Tue Oct 11 05:24:13 +0000 2022,11/10/2022 05:24:13,1579704400779804700,1579704400779804672,aliyah78172324,@siapkawalpolri Kinerja cepat dari polri @ListyoSigitP semoga hasil nya sesuai dengan apa yang masyarakat harapkan saat ini,0,0,0,0,,in,1552194306873536517,1577975208962822100,1577975208962822144,,
Tue Oct 11 05:26:27 +0000 2022,11/10/2022 05:26:27,1579704963399561200,1579704963399561216,BangCing20,"@DivHumas_Polri Selamat ya pak, selamat atas kinerja kepolisian, dan terimakasih atas statement nya... Semoga sehat selalu untuk bapak2 dan keluarga... Pdhl jika bentrok antar 2 kubu suporter tak kan ad makan korban sebanyak itu, ini korban cuma 1 kubu...",0,0,0,0,,in,1516045000295215105,1579488514068316200,1579488514068316164,,
Tue Oct 11 05:47:39 +0000 2022,11/10/2022 05:47:39,1579710298105483300,1579710298105483264,itwasdapolssl,"Irwasda Polda Sulsel *Kombes Pol Ai Afriandi S.H.,S.I.K.,M.M..*, Membuka pelaksanaan Kegiatan Monitoring Pengendalian Mutu Audit Kinerja Itwasum Polri T.A 2022 di Polda Sulsel.\npada hari Selasa tanggal 11 Oktober 2022 Pukul 09:30 Wita di Aula Mappaodang Mapolda Sulsel. https://t.co/RIpukz2ukI",0,0,0,0,,in,1424687099148529665,1579710298105483300,1579710298105483264,https://pbs.twimg.com/media/FexCJAyagAAtkJu.jpg,photo
Tue Oct 11 06:05:28 +0000 2022,11/10/2022 06:05:28,1579714783661564000,1579714783661563905,Surajh21,"@siapkawalpolri @ListyoSigitP dan @DivHumas_Polri sudah transparan dan profesional dalam kasus ini, ini menunjukkan kinerja yg baik dari polri. Semoga semakin baik kedepannya",0,0,0,0,,in,1578231323063222272,1578270904156819500,1578270904156819456,,
Tue Oct 11 06:47:30 +0000 2022,11/10/2022 06:47:30,1579725359942992000,1579725359942991872,Risma08465300,"@siapkawalpolri Dengan kerja yang sudah sangat baik dari @DivHumas_Polri akhirnya kasus FS ini memasuki babak baru, kita harus mengapresiasi kinerja baik dari @ListyoSigitP beserta jajarannya di kepolisian yg sudah sangat maksimal dalam menangani kasus ini",0,0,0,0,,in,1578096453322297345,1.57829E+18,1578285440867930113,,
Tue Oct 11 06:47:47 +0000 2022,11/10/2022 06:47:47,1579725433968668700,1579725433968668672,teguhsupriyatno,"Perlu ga sih Reformasi Polri? Melihat kinerja, image Polisi di mata masyarakat, kl gw sih YES""\nhttps://t.co/hOhJeb49PY""",0,0,0,0,,in,66603951,1579725433968668700,1579725433968668672,,
Tue Oct 11 07:00:01 +0000 2022,11/10/2022 07:00:01,1579728510817403000,1579728510817402880,chae187,Kinerja Polri nyata bantu mereka yang kesusahan\n#KebersamaanPeduliBencana\nPolri Di Sisi Kemanusiaan https://t.co/z1ONRfUN11,0,0,0,0,,in,1463335012376272900,1579728510817403000,1579728510817402880,https://pbs.twimg.com/media/FexQWAjaYAAvng8.jpg,photo
Tue Oct 11 07:12:10 +0000 2022,11/10/2022 07:12:10,1579731568985530400,1579731568985530368,beetmotor,"@siapkawalpolri Salut nih dengan kinerja @ListyoSigitP dan @DivHumas_Polri sudah menggiring Sambo sampai ke persidangan, semoga dapat di tuntaskan sampai akhir",0,0,0,0,,in,1454146908868382723,1577907471032946700,1577907471032946689,,
Tue Oct 11 07:13:10 +0000 2022,11/10/2022 07:13:10,1579731818584371200,1579731818584371201,6Naabil,@siapkawalpolri Mantap nih sudah di persidangan. Memang pantas di apresiasi kinerja @ListyoSigitP dan @DivHumas_Polri dalam menangani kasus ini. Kawal terus sampai tuntas,0,0,0,0,,in,1578230023902724096,1577907471032946700,1577907471032946689,,
Tue Oct 11 07:24:34 +0000 2022,11/10/2022 07:24:34,1579734687450529800,1579734687450529793,Yuli50913338,"@siapkawalpolri Para pelaku terutama pelaku utama dari kasus ini yaitu FS akan diberikan hukuman seberat-beratnya oleh pihak @KejaksaanRI , ini tidak lepas dari kinerja bagus antara kedua belah pihak yg dari awal kerjasama dalam mengawal kasus ini yaitu @DivHumas_Polri dan @KejaksaanRI",0,0,0,0,,in,1578097469035905024,1578351987363836000,1578351987363835904,,
Tue Oct 11 07:39:22 +0000 2022,11/10/2022 07:39:22,1579738415150805000,1579738415150804995,Yuli50913338,"@siapkawalpolri Sejauh ini kinerja baik sudah diperlihatkan kepada publik, mereka @DivHumas_Polri bekerja dgn sangat profesional tanpa pandang bulu, ini juga tidak lepas dari pak @ListyoSigitP selaku pimpinan tertinggi kepolisian, setiap arahan dari beliau menjadi kunci dari penanganan kasus ini",0,0,0,0,,in,1578097469035905024,1578270904156819500,1578270904156819456,,
Tue Oct 11 08:16:47 +0000 2022,11/10/2022 08:16:47,1579747830721564700,1579747830721564672,prdtyajanardana,@siapkawalpolri Sejauh ini komitmen Kapolri @ListyoSigitP untuk menuntaskan kasus sambo semakin terlihat oleh publik dan saya yakin seiring dengan penuntasan kasus yg tepat bisa mengembalikan kepercayaan publik terhadap kinerja Polri.,0,0,0,0,,in,1578419075570466816,1578589375528829000,1578589375528828928,,
Tue Oct 11 08:27:22 +0000 2022,11/10/2022 08:27:22,1579750494289158100,1579750494289158146,forconditioned,@JaenoXTM @donkisot007 @kumparan @DivHumas_Polri @ListyoSigitP pak @jokowi juga harus tau kinerja anak buahnya,0,0,0,0,,in,813659422446612480,1579713459100717000,1579713459100717056,,
Tue Oct 11 08:31:46 +0000 2022,11/10/2022 08:31:46,1579751599865729000,1579751599865729025,6Naabil,"@siapkawalpolri @mohmahfudmd Seguju pak @mohmahfudmd selain tegas dan profesional juga harus teliti dan bijak dalam menangani kasus ini, karena harapan masyarakat tergantung kinerja @DivHumas_Polri dan @ListyoSigitP",0,0,0,0,,in,1578230023902724096,1577621537506877400,1577621537506877440,,
Tue Oct 11 08:40:08 +0000 2022,11/10/2022 08:40:08,1579753705553133600,1579753705553133569,beetmotor,"@siapkawalpolri Bagus nih kinerja @ListyoSigitP dan @DivHumas_Polri dalam menangani kasus ini, memang ibu PC ini bersalah jadi harus di hukum juga",0,0,0,0,,in,1454146908868382723,1577575536637120500,1577575536637120512,,
Tue Oct 11 08:54:32 +0000 2022,11/10/2022 08:54:32,1579757329100468200,1579757329100468224,Surajh21,@siapkawalpolri @ListyoSigitP Dengan terus tingkatkan solidaritas dan semakin profesional dalam kinerja nya @DivHumas_Polri pasti masyarakat terus mendukung @ListyoSigitP dalam konsep Reformasi ini,0,0,0,0,,in,1578231323063222272,1577482770506735600,1577482770506735617,,
Wed Oct 12 03:52:22 +0000 2022,12/10/2022 03:52:22,1580043674393579500,1580043674393579520,UjungloePolsek,@poldasulsel_ Luar biasa kinerja polri tetap semangat bravo polri..👍👍,0,0,0,0,,in,1566606579931090946,1580040260557631500,1580040260557631490,,
Wed Oct 12 03:58:37 +0000 2022,12/10/2022 03:58:37,1580045247463141400,1580045247463141376,Mellouisa1,@VICE_ID Berturut2 kinerja Polri di sorot kasus FS dan tragedi kanjuruhan yg mencederai rakyat dimanaPolri seharusnya mengayomi rakyat maka sudah layak dan sepantasnya reformasi total di tubuh Polri demi generasi Polri selanjutnya yg berintegritas dan profesional,0,0,0,0,,in,1053865690556325888,1579441646143697000,1579441646143696897,,
Wed Oct 12 04:03:30 +0000 2022,12/10/2022 04:03:30,1.58005E+18,1580046475005870080,retardeus,"Tapi tergantung sih, level socnya jaringan si polri ini udh sampe mana, dan kinerja satpam sibernya nih kmrn gmn apa ada track record jelek kah.",0,0,0,0,,in,273549006,1580045891654025200,1580045891654025218,,
Wed Oct 12 04:05:07 +0000 2022,12/10/2022 04:05:07,1580046882226651100,1580046882226651139,feliavanesa,@siapkawalpolri Mantap sih kinerja dari @ListyoSigitP . Langsung satset tanpa basa basi. Semoga segera mendapatkan titik terang ya @DivHumas_Polri,0,0,0,0,,in,1578718375785570308,1579417146341613600,1579417146341613568,,
Wed Oct 12 05:03:20 +0000 2022,12/10/2022 05:03:20,1580061534554062800,1580061534554062855,Koramil01sidom1,Salatiga_Babinsa Kelurahan Kalicacing Serka Pitoyo memantau Pengisian Kuesioner Ekternal ITK - O THN 2022 Polres Salatiga dalam rangka mengukur sejauh mana kinerja dan capaian reformasi Polri yang telah dilaksanakan Polres Salatiga yang diikuti ± 90 orang. https://t.co/dPn4GzsFfb,0,0,0,0,,in,1538719003660922881,1580061534554062800,1580061534554062855,https://pbs.twimg.com/media/Fe2Bln6aMAAjJhy.jpg,photo
Wed Oct 12 05:07:53 +0000 2022,12/10/2022 05:07:53,1580062679372533800,1580062679372533760,_fafauziah,@siapkawalpolri Kasus Sambo ini emang berat. Yakin jaksa dan polri memberikan kinerja maksimalnya untuk menyelesaikan kasus ini @ListyoSigitP @KejaksaanRI,0,0,0,0,,in,1578271928413921280,1579376277227962400,1579376277227962368,,
Wed Oct 12 06:20:14 +0000 2022,12/10/2022 06:20:14,1580080888078954500,1580080888078954496,someng8649,"@siapkawalpolri Sejauh ini kinerja Kapolri @ListyoSigitP dalam menangani kasus Sambo sangat terlihat signifikan. Profesional, cekatan, jujur, adil dan transparan. Etos kerja yang seperti ini yang seharusnya dipertahankan oleh pemimpin. Jadi semoga kedepannya Polri semakin maju lagi.🔥",0,0,0,0,,in,1551464483427459072,1579376277227962400,1579376277227962368,,
Wed Oct 12 07:13:33 +0000 2022,12/10/2022 07:13:33,1580094302877020200,1580094302877020160,itwasdapolssl,hari Rabu tanggal 12 Okt 2022 Pukul 08.30 Wita.. bertempat di Aula Polres Pare2 dilaksanakan Kegiatan Monitoring Dalmutu Audit Kinerja Itwasum Polri oleh Tim Dalmutu di dampingi Kapolres Pare2 yg diikuti 11 Polres https://t.co/08RVGT6cKD,0,0,0,0,,in,1424687099148529665,1580094302877020200,1580094302877020160,https://pbs.twimg.com/media/Fe2fX4TagAA8lTo.jpg,photo
Wed Oct 12 09:45:26 +0000 2022,12/10/2022 09:45:26,1.58013E+18,1580132525099610112,PoldaJogja,"Harapannya, rakernis ini dapat meningkatkan kinerja jajaran reskrim Polda DIY dalam memperkuat eksistensi dan kredibilitas Polri yang memiliki tugas pokok penegakan hukum",0,1,0,0,,in,818341300797722624,1580131803628961800,1580131803628961792,,
Wed Oct 12 09:46:01 +0000 2022,12/10/2022 09:46:01,1580132674584223700,1580132674584223744,DeniAryo121,"@ndraperkasa Mau daftar banser ahh.. siapa tau gajinya gede plus tunjangan kinerja puluh2 juta.. kerja cm sebatas gagah gagahan dan ga diminta pertanggung jawaban oleh masyarakat, pertahanan dan keamanan kan tetep tanggung jawab TNI/Polri..",0,0,0,6,,in,1492236964791087107,1579833723151089700,1579833723151089664,,
Wed Oct 12 11:18:17 +0000 2022,12/10/2022 11:18:17,1580155892778967000,1580155892778967040,FaizalJamalNA1,"@mawakresna @DivHumas_Polri Ahli rekayasa rupanya.....kehebatan mereka sepertinya..? dimana yah pengawasan terhadap kepolisian ini....sekelas Kadiv Humas, ooh God inikah bentuk penjabaran dari yg Maha Kuasa utk memperlihatkan kinerja kepolisian??🙄🙄",0,0,0,2,,in,1354973175784726574,1580117639212695600,1580117639212695552,,
Wed Oct 12 11:25:16 +0000 2022,12/10/2022 11:25:16,1580157651031593000,1580157651031592960,ApriliciaArifah,"@Sumanto59653397 Hadirnya polri memberikan rasa aman negeri, kinerja polri selalu mengalami peningkatan bahkan saat ini transparansi yang dilakukan polri menjadi pionir",0,1,0,0,,in,1416384756841783300,1580047601201598500,1580047601201598465,,
Thu Oct 13 13:14:55 +0000 2022,13/10/2022 13:14:55,1580547633193848800,1580547633193848833,C16Pur,Presiden Jokowi menjawab soal adanya masyarakat yang mengeluhkan terhadap kinerja Polri. Jokowi menyebut Polri masih bekerja keras melayani masyarakat.\nhttps://t.co/rJO2jp3puM,0,0,0,0,,in,1271053479931338753,1580547633193848800,1580547633193848833,,
Thu Oct 13 13:26:52 +0000 2022,13/10/2022 13:26:52,1580550638567506000,1580550638567505920,PutuRagil6,Presiden Joko Widodo (Jokowi) menjawab soal adanya masyarakat yang mengeluhkan terhadap kinerja Polri. Jokowi menyebut bahwa Polri masih bekerja keras untuk membantu dan melayani masyarakat.\n https://t.co/JLWgHq1qJq. https://t.co/5dZoDN9fBx,0,0,0,1,,in,1354080442803245056,1580550638567506000,1580550638567505920,https://pbs.twimg.com/media/Fe8-be4VEAEar81.jpg,photo
Thu Oct 13 13:27:02 +0000 2022,13/10/2022 13:27:02,1580550683962458000,1580550683962458112,Leonita_Lestari,"KETIKA PARA JENDERAL DIMINTA HARUS NAIK BUS\n.\n.\n.\n\nPercaya atau tidak, besok 14 Oktober 2022, selama beberapa saat di seluruh wilayah hukum Indonesia tak ada hadir seorang Kapolres dan Kapolda. Semua Polres dan Polda untuk sesaat tak ada boss besarnya. https://t.co/HxGZwfvsno",1103,811,7916,30793,,in,1202108075231989760,1580550683962458000,1580550683962458112,https://pbs.twimg.com/media/Fe8-AdzVsAERVH-.png,photo
Thu Oct 13 13:33:47 +0000 2022,13/10/2022 13:33:47,1580552378969096200,1580552378969096192,MrRyan2010,"@Bayuasri4 @ChusnulCh__ @aniesbaswedan @NasDem @pranandapaloh @ahmadsahroni88 @PlateJohnny @mohmahfudmd @CCICPolri @DivHumas_Polri Gak juga, kita realitis aja. Bagus di dukung, jelek kami koreksi.\nTp kalo dilihat dr semua kontestan yg bakal berlaga. gak ada yg sebaik Pak Anies secara kinerja. Ini fakta.\n\nUrusan menang kalah itu belakangan 👍😁",0,1,0,0,,in,203397178,1580037546750660600,1580037546750660609,,
Thu Oct 13 13:43:22 +0000 2022,13/10/2022 13:43:22,1580554794099691500,1580554794099691521,PolsekBagelen1,Jakarta - Presiden Joko Widodo (Jokowi) menjawab soal adanya masyarakat yang mengeluhkan terhadap kinerja Polri. Jokowi menyebut bahwa Polri masih bekerja keras untuk membantu dan melayani masyarakat. https://t.co/RQdEs9b2yg,0,10,5,9,,in,1410095642152603650,1580554794099691500,1580554794099691521,https://pbs.twimg.com/media/Fe9CNYoUcAAQCMV.jpg,photo
Thu Oct 13 13:56:36 +0000 2022,13/10/2022 13:56:36,1580558123458527200,1580558123458527233,IRahayadi,"Wajar kalau @jokowi merasa jengah dengan kinerja @DivHumas_Polri dibawah kepemimpinan @ListyoSigitP yang tidak tegas dan terkesan abai dengan maraknya hoax,fitnah.",0,0,0,0,,in,4894584534,1580558123458527200,1580558123458527233,,
Thu Oct 13 14:17:48 +0000 2022,13/10/2022 14:17:48,1580563456461516800,1580563456461516800,putrinabila220,@siapkawalpolri @ListyoSigitP Artinya emang beralah nih kapolda jatim sampe jabatanya pun dicopot. Emang tegas kinerja polri sekarang ini. @DivHumas_Polri @ListyoSigitP,0,0,0,0,,in,1579643344107753472,1580469135112540200,1580469135112540160,,
Thu Oct 13 15:20:03 +0000 2022,13/10/2022 15:20:03,1580579124682231800,1580579124682231808,Sikusihsama,"@SOERYAWAD1 @DivHumas_Polri @ListyoSigitP @mohmahfudmd @jokowi Sederhananya begini, dia dipanggil (diundang) Polisi untuk kepentingan pemeriksaan.\nYang namanya orang diundang biasanya semuanya sudah dipersiapkan mulai dari keamanan/makanan. Lalu dia masih takut (itu sama saja meragukan kinerja Kepolisian) hmmm.\nTernyata emang otak dia dikit",0,0,1,2,,in,1448804350537568256,1580382887630602200,1580382887630602240,,
Thu Oct 13 15:27:02 +0000 2022,13/10/2022 15:27:02,1580580881227714600,1580580881227714560,DiantiShakila4,@siapkawalpolri Sepakatt.. kinerja polri sampai saat ini sudah sangat apik.. @ListyoSigitP \n#TegasTegakLurus,0,0,0,0,,in,1578583958110973958,1580098881446371300,1580098881446371328,,
Thu Oct 13 16:38:56 +0000 2022,13/10/2022 16:38:56,1580598975979491300,1580598975979491328,zidnii_yi,"@siapkawalpolri Betul min, kinerja yang dilakukan oleh Kapolri @ListyoSigitP selama ini menunjukkan sejauh mana polri menegakan keadilan di negara kita",0,0,0,0,,in,1545049736721625088,1580098881446371300,1580098881446371328,,
Thu Oct 13 22:52:40 +0000 2022,13/10/2022 22:52:40,1580693028754202600,1580693028754202627,pnugroho28,"Presiden @jokowi akan memberikan pengarahan kepada jajaran pejabat utama Mabes Polri, Kapolda, dan Kapolres seluruh Indonesia di Istana Negara, Jakarta, Jumat 14 Okt 2022 atas pertanyaan jurnalis terkait keluhan kinerja kepolisian. https://t.co/1YtqeSFR2S",0,1,1,4,,in,4721766133,1580693028754202600,1580693028754202627,https://pbs.twimg.com/media/Fe-_7a-UoAIBotT.jpg,photo
