created_at;id;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;geo;lang;user_id_str;conversation_id;conversation_id_str;media_url_https;media_type;username
Wed Aug 31 09:19:36 +0000 2022;1564905734063923200;1564905734063923200;""Adapun tujuan pengukuran tata kelola yaitu untuk menilai kinerja pelaksanaan reformasi birokrasi Polri, mengetahui profil dan kinerja satuan kerja dan atau satuan fungsi, dan perbaikan organisasi Polri di bidang pembinaan dan operasional," urainya. https://t.co/cNtMNIjARo";0;1;0;1;;in;818341300797722624;1564904905076514800;1564904905076514816;"https://pbs.twimg.com/media/Fbepd-4akAEdd71.jpg";"photo";PoldaJogja
Wed Aug 31 06:09:12 +0000 2022;1564857819718774800;1564857819718774784;"Irwasum Polri Komjen Pol. Drs Agung Budi Maryoto, https://t.co/kDkua14M7I. didampingi Kapolda Sumsel Pimpin Taklimat Akhir Audit Kinerja Itwil II Itwasum Polri TA 2022 tahap II Aspek Pelaksanaan &amp; Pengendalian di Aula Lantai 7 Gedung Utama Presisi Mapolda Sumsel\n. https://t.co/FybIyEDOaW";0;1;1;4;;in;1463305353773289477;1564857819718774800;1564857819718774784;"https://pbs.twimg.com/media/Fbd946kUIAEhT8S.jpg";"photo";sumsel_polda
Wed Aug 31 06:00:17 +0000 2022;1564855575883960300;1564855575883960320;"Masyarakat yakin dengan kinerja polri untuk menegakan keadilan\n#SiapKawalPolri\nKapolri Tegas\n\nhttps://t.co/803lLZK8SD";0;0;2;2;;in;1153473163537162240;1564855575883960300;1564855575883960320;"";"";awwtasyaa
Wed Aug 31 11:00:05 +0000 2022;1564931020855574500;1564931020855574531;"Tercapainya 1 juta penonon film SSP bukti rakyat msh percaya akan institusi dan kinerja Polri dan kemana lagi rakyat akan mengadu jika ada aksi terorisme? Maka itu kita tetap dukung kepolisian. \n\n@Dr_Moeldoko\n#KSPNobarSSP https://t.co/x5RbLnYTB5";0;0;6;13;;in;102242730;1564931020855574500;1564931020855574531;"https://pbs.twimg.com/media/Fbe3wm6aAAMy6_b.jpg";"photo";fwlare
Thu Sep 01 03:17:47 +0000 2022;1565177069700784000;1565177069700784129;"kinerja lembaga hukum sebagai tolak ukur kepuasan masyarakat terhadap presiden. Masyarakat yanh percaya kepada POLRI, KPK, dan Kejaksaan Agung maka puas terhadap kinerja presiden.\n\n#KejaksaanTerpercaya\nBurhanuddin basmi korupsi https://t.co/yc94D1TZzz";0;0;0;0;;in;1556088428332482560;1565177069700784000;1565177069700784129;"https://pbs.twimg.com/media/FbigP81aMAAlGNR.jpg";"photo";lembaran_hidup
Thu Sep 01 00:31:56 +0000 2022;1565135329723654100;1565135329723654144;"https://t.co/DjRLAhGB9G. SAMARINDA – Kapolresta Samarinda Kombes Pol. Ary Fadli,S.I.K.,M.H.,https://t.co/qH3tyQg9Ed bersama Jajaran Polres/ta mengikuti Pelaksanaan Taklimat Akhir Audit Kinerja Itwasum Polri Tahap 2 Tahun 2022 Aspek Pelaksanaan dan Pengendalian https://t.co/7ZfaWqnefy";0;0;0;1;;in;1303144388;1565135329723654100;1565135329723654144;"https://pbs.twimg.com/media/Fbh6R5WUIAE5ROG.jpg";"photo";Polresta_SMD
Wed Aug 31 06:11:14 +0000 2022;1564858330413416400;1564858330413416448;"Mari bersama #SiapKawalPolri yuk gaesss. Karena kinerja Polri bagus sekali https://t.co/EO1BcYRxt8";0;0;0;0;;in;1507598123077566468;1564858330413416400;1564858330413416448;"https://pbs.twimg.com/ext_tw_video_thumb/1564858083461197824/pu/img/5IoRbxtp55WVPjwr.jpg";"photo";Fitri09617777
Wed Aug 31 10:35:56 +0000 2022;1564924946970976300;1564924946970976256;"@AREAJULID Gak percaya sama kinerja polri sih, banyak banget hal-hal janggal. Terlalu memanusiakan penjahat (penjahat yang punya kuasa), kalo rakyat kecil mah dibantai";0;4;1;86;;in;1014743935766294528;1564924125088387000;1564924125088387072;"";"";Esw22040441
Wed Aug 31 06:01:04 +0000 2022;1564855774467473400;1564855774467473408;"Buah dari fitnah yang dilakukan oleh @faizalassegaf terhadap Menteri BUMN @erickthohir , Barikade 98 melaporkan nya ke Bareskrim Polri karena dinilai berbau politik ditengah kinerja cemerlang Pak Erick dalam upaya bersih bersih BUMN. \n\n#TangkapFaizalAssegaf \n#BangkitBersamaET https://t.co/gxl9NpIYdF";0;0;9;11;;in;1310491734086877184;1564855774467473400;1564855774467473408;"https://pbs.twimg.com/media/Fbd8CIaacAAiJyh.jpg";"photo";riyadisugeng167
Wed Aug 31 17:21:18 +0000 2022;1565026958035271700;1565026958035271681;"Gak kau bikin aja sekalian kepuasan masyarakat meningkat terhadap kinerja polri.. mungkin itu lebih keren. Jangan nanggung² sekalian gitu kau bikin. https://t.co/VcQNdUPGJy";0;1;7;24;;in;1021329195329179648;1565026958035271700;1565026958035271681;"";"";PresidenKopi
Thu Sep 01 03:35:58 +0000 2022;1565181644298162200;1565181644298162176;"@detikcom Tepok tangan buat kinerja @DivHumas_Polri  yang tidak mengutamakan nyawa manusia hebat pak dan teruntuk para hakim yang menangani kasus ini kalian hebat ingat pengadalian akhirat !!!!";0;0;0;0;;in;199919828;1565036568070471700;1565036568070471680;"";"";Sandicoax
Wed Aug 31 11:15:36 +0000 2022;1564934927698653200;1564934927698653189;"Adanya transparansi dari Kapolri @ListyoSigitP membuat masyarakat lebih percaya dg kinerja yg dilakukan Polri. Bisa melihat juga rekonstruksi kasus Brigadir J ini. \n#SiapKawalPolri \n\nhttps://t.co/Y34iDDuvC5";0;0;0;0;;in;1551459597348589568;1564934927698653200;1564934927698653189;"";"";wiiwiie11
Wed Aug 31 18:03:27 +0000 2022;1565037565975339000;1565037565975339010;"@karniilyasclub Kalau melihat kinerja polri yg smakin menurun dgn bgitu banyaknya personel yg ga bisa krja sebaiknya polri digabung kembali dgn tni";0;0;0;1;;in;1558794028657049600;1564954187707740200;1564954187707740162;"";"";mt_aruan
Wed Aug 31 06:00:01 +0000 2022;1564855508091240400;1564855508091240452;"Kinerja polri yang tegas dan tanpa ragu, tidak ada diskriminasi kepada anggota \n#SiapKawalPolri\nKapolri Tegas https://t.co/htjzmnj1mD";0;0;0;0;;in;1400108382325903360;1564855508091240400;1564855508091240452;"https://pbs.twimg.com/media/Fbd43tvaQAAPXFt.jpg";"photo";haegemoy
Wed Aug 31 06:00:01 +0000 2022;1564855509659725800;1564855509659725826;"Harus pak, kinerja polri hrs transparan, jd semua org tau akar permasalahan nya apa\n#SiapKawalPolri https://t.co/0iIfUXAYub";0;0;0;0;;in;1520747475430113280;1564855509659725800;1564855509659725826;"https://pbs.twimg.com/media/Fbdw853VQAAhmAL.jpg";"photo";Mett17_
Wed Aug 31 00:45:38 +0000 2022;1564776393355165700;1564776393355165697;"@DivHumas_Polri Maksain apa survey2. Tunjukkan aja dari kinerja penilaian publik mengikuti. Kasus pelarangan kuasa hukum kel korban pembunuhan berencana Brigadir J membuktikan sebaliknya. Jadi gw rasa terjun bebas lagi tuh hasil survey kalo digelar hari ini.";0;0;0;0;;in;1497765504425279493;1564549431718199300;1564549431718199296;"";"";CaesarLingga
Wed Aug 31 04:03:16 +0000 2022;1564826125435490300;1564826125435490304;"@Pai_C1AB Waspada akan penggembosin kinerja polri&amp; pemerintah oleh komisi III ini atau sebuah kesengajaan dlm mempermainkn hukum antar dewan&amp;kepolisian sb sesama menikmati hasil";0;0;1;6;;in;1473934274768216068;1564774053948190700;1564774053948190720;"";"";SomarwaneSefnat
Wed Aug 31 05:20:40 +0000 2022;1564845605561987000;1564845605561987072;"@tanyakanrl ikatan hanya pemanis saja biar nampak kinerja polri tidak pandang jabatan";0;0;0;0;;in;1547577547973861376;1564840411859890200;1564840411859890177;"";"";duhapaanyah
Wed Aug 31 06:00:01 +0000 2022;1564855509433335800;1564855509433335808;"Senang sekali melihat bukti nyata kinerja baik dari Polri .. Masyarakat selalu mendukung mu.. \n#SiapKawalPori\nKapolri Tegas\nhttps://t.co/nLuf0HYKDa";0;0;0;0;;in;1470300891462791168;1564855509433335800;1564855509433335808;"";"";Sarahjuli_
Tue Aug 30 17:14:46 +0000 2022;1564662928724627500;1564662928724627456;"@DivHumas_Polri Rakyat indonesia ga butuh survay survey.. Tunjukkan kinerja kalian.. Tuntaskan gerombolan bandit perampok bandar narkoba judi yang bercokol di dalam institusi kepolisian ..tangkap @Dennysiregar7 .. Ngapain kapolri nonton bareng sama dia tapi ga bisa menangkap seorang tersangka";0;0;0;0;;in;1529271855743651840;1564549431718199300;1564549431718199296;"";"";nosferatu733
Wed Aug 31 01:08:43 +0000 2022;1564782198523592700;1564782198523592705;"Berprestasi Dalam Kinerja, Puluhan Personel Polri dan Masyarakat Terima Penghargaan dari Kapolda NTB https://t.co/WyvuYCLMUY";0;0;0;0;;in;1699074884;1564782198523592700;1564782198523592705;"";"";suarantbcom
Wed Aug 31 06:00:00 +0000 2022;1564855506040041500;1564855506040041477;"Bener banget, tgl publik yg menilai polri. \nYg terpenting kinerja bagus. \n#SiapKawalPolri\n\n#SiapKawalPolri\nKapolri Tegas https://t.co/d1fjUImkeM";0;0;0;0;;in;1152445219666706433;1564855506040041500;1564855506040041477;"https://pbs.twimg.com/media/FbdzwB5VEAAKA6m.jpg";"photo";NorayaRika
Tue Aug 30 14:20:39 +0000 2022;1564619109811515400;1564619109811515412;"@DivHumas_Polri Biar fair min, coba akun @DivHumas_Polri bikin survei sekarang di setiap medsos, lihat apa hasilnya?\n\nBuat pertanyaannya:\nApakah netizen sdh puas dengan kinerja kapolri  menangani kasus duren tiga?\na. PUAS.\nb. TIDAK PUAS.\nc. SANGAT TIDAK PUAS.";0;0;0;0;;in;2802317642;1564549431718199300;1564549431718199296;"";"";yonfassa
Wed Aug 31 06:00:02 +0000 2022;1564855512428068900;1564855512428068864;"apresiasi penuh terhadap kinerja polri karena sudah melakukan tugasnya betul-betul on the track\n#DiferensiasiFungsional\nKompetensi Terukur Berdasar https://t.co/byhw0vTimR";0;0;0;0;;in;1545670717559021568;1564855512428068900;1564855512428068864;"https://pbs.twimg.com/media/Fbd4zOdaUAA2LJb.jpg";"photo";rayyandilz
Tue Aug 30 16:45:19 +0000 2022;1564655517204893700;1564655517204893696;"@jaksapedia @KejaksaanRI @indikatorcoid Tpi emang sesuai realita sih. Kinerja @KejaksaanRI saat ini emang lebih bagus drpd KPK ataupun Polri. Jdi terus tingkatkan kinerjanya jangan smpek kalah dgn yg lainnya";0;0;0;0;;in;1552246011317592064;1563353103390257200;1563353103390257156;"";"";aruna_gantari11
Wed Aug 31 05:28:39 +0000 2022;1564847615178862600;1564847615178862592;"Relawan Konco Erick Thohir mendesak Polri mendindak Faizal Assegaf atas penyebarluasan dugaan fitnah yang dilakukan terhadap Menteri BUMN @erickthohir. Fitnah tersebut dinilai dapat menganggu kinerja apik Erick Thohir dalam membantu masyarakat Indonesia.\n\n#BangkitBersamaET https://t.co/Rn7g8RVINZ";1;0;7;6;;in;1017746194313801729;1564847615178862600;1564847615178862592;"https://pbs.twimg.com/media/Fbd0nMVVQAE5cYE.jpg";"photo";Lilcomons
Wed Aug 31 02:01:04 +0000 2022;1564795374849577000;1564795374849576960;"@ListyoSigitP @DivHumas_Polri       Kelihatan Buangeeet ketdk Intelektualan&amp; Keprofesionalisme Kinerja Kesatuan Kepolisian Republik Indonesia.Dr segala lini.";0;0;0;0;;in;1500270491767951366;1564795374849577000;1564795374849576960;"";"";lip_family
Wed Aug 31 02:16:34 +0000 2022;1564799274537275400;1564799274537275392;"@clarisa_77777 Ngarang kau nak. Belajar yg baik ya nak. Klo memang kau tdk percaya lagi Kinerja Polri gpp. Jgn hiraukan, silahkan sesuka mu, bila kamu korban kejahatan lapor aja ke Kodim atau ke LSM. Ya.";0;0;0;0;;in;1216009231595257857;1564480772354248700;1564480772354248704;"";"";NaysaPutri14
Tue Aug 30 16:49:22 +0000 2022;1564656535841964000;1564656535841964033;"@jaksapedia @KejaksaanRI Sudah seharusnya @KejaksaanRI @KPK_RI dan @DivHumas_Polri bekerja sama memberantas kejahatan d Indonesia. Klo ketiganya mau bekerja sama dengan baik pastinya akan terwujudnya Indonesia yg aman tentram dan damai. Kami masyarakat Indonesia mendukung trs kinerja ketiganya";0;0;0;0;;in;1552246011317592064;1563322906326843400;1563322906326843392;"";"";aruna_gantari11
Tue Aug 30 13:14:56 +0000 2022;1564602570739290000;1564602570739290117;"Enggak mungkinlah. Moso majikan suka sama jongos. https://t.co/CY5mq5kirp";20;332;182;1185;;in;1270980383761330176;1564602570739290000;1564602570739290117;"https://pbs.twimg.com/media/FbaVvruUsAEFY6n.jpg";"photo";Tan_Mar3M
Wed Aug 31 03:02:53 +0000 2022;1564810929421750300;1564810929421750272;"@DivHumas_Polri Kinerja kok diukur pake survei! Mikir";0;0;0;0;;in;3772212433;1564549431718199300;1564549431718199296;"";"";gatra_irwan
Tue Aug 30 07:36:54 +0000 2022;1564517500754178000;1564517500754178048;"PERHATIKAN DALAM MENJAGA RUMAH\n\nYuk! Perhatikan keamanan rumahmu, sebelum meninggalkan rumah ya… https://t.co/83R09uUaCp";1;0;1;10;;in;2558329639;1564517500754178000;1564517500754178048;"https://pbs.twimg.com/media/FbZIXcEUcAAcsuX.jpg";"photo";poldajateng_
Wed Aug 31 06:00:01 +0000 2022;1564855507646496800;1564855507646496769;"Warga solo mendukung penuh kinerja Polri\n#DiferensiasiFungsional\nKompetensi Terukur Berdasar\nhttps://t.co/iTMWlYcN3A";0;0;0;0;;in;1560610172698972161;1564855507646496800;1564855507646496769;"";"";Ferdynan76
Wed Aug 31 05:48:15 +0000 2022;1564852547344801800;1564852547344801792;"Kami sedang ikut menjaga marwah dan kehormatan POLRI di klaten min🙏🙏\n\nMasyarakat bogem bayat menanti kinerja polres Klaten dlm kasus dugaan pemalsuan SK oleh kades bogem\n@DivHumas_Polri\n@ListyoSigitP";0;0;1;2;;in;1544912404865495040;1564852547344801800;1564852547344801792;"";"";aryawir44654293
Tue Aug 30 03:49:38 +0000 2022;1564460309091594200;1564460309091594252;"Pak @jokowi , pak @ListyoSigitP , pak @mohmahfudmd ini kah wajah keadilan kita, inikah wajah polri kt, terlalu banyak drama dinegeri ini, siapa yg harus kami percaya, drama apa lg yg akan dipertontonkan oleh polri,kami rakyat sangat kecewa dengan kinerja para penegak hukum";0;0;0;0;;in;1138352820367716352;1564460309091594200;1564460309091594252;"";"";Wati29544378
Tue Aug 30 02:22:19 +0000 2022;1564438336529240000;1564438336529240064;"Publik pasti terhadap Polri, apabila dlm penyelidikan kasus ini memang benar-benar dipublikasikan secara transparan. Sehingga publik bisa menilai secara langsung kinerja Polri.\n#SiapKawalPolri https://t.co/roY7yCRm13";0;0;0;3;;in;1551459597348589568;1564438336529240000;1564438336529240064;"https://pbs.twimg.com/media/FbYAXmAUEAAdp35.jpg";"photo";wiiwiie11
Tue Aug 30 07:18:01 +0000 2022;1564512751028174800;1564512751028174849;"@jaksapedia @KejaksaanRI Tiga lembaga hukum adalah kunci agar masyarakat percaya akan kinerja presiden. Salah satunya dalam kasus megakorupsi yang ditangani oleh @KejaksaanRI @DivHumas_Polri @KPK_RI sudah terlihat jelas kinerjanya. Semoga ke depannya masyarakat Indonesia terus percaya!";0;0;0;0;;in;960007939648974848;1563322906326843400;1563322906326843392;"";"";yourlilspoon
Tue Aug 30 07:25:22 +0000 2022;1564514599000424400;1564514599000424449;"Kinerja profesionalitas dan loyalitas polri dengan adanya Timsus ini keren! Atas ke-keren-an ini bagian daripada harap yang digantungkan masyarakat sehingga bisa percaya terhadap polri @ListyoSigitP . Semoga terus menjaga amanah yak pak! \n\n#Siapkawalpolri https://t.co/bdLhVzEz3N";0;0;0;1;;in;1549637521474084864;1564514599000424400;1564514599000424449;"https://pbs.twimg.com/media/FbZFvGBUsAIQkg9.jpg";"photo";ar_haddy
Tue Aug 30 06:45:45 +0000 2022;1564504630142181400;1564504630142181377;"@tvOneNews Pemerintah harus tegas dalam hal ini. Presiden Jokowi telah menyampaikan  Buka kasus ini selebar lebarnya, jangan ada yg ditutup tutupi, transaparan. \nDalam Adegan reka ulang tapi faktanya dilarang. Apalagi sih Polri ini. Kenapa buat masyarakat semakin tak yakin kinerja Polri";1;2;0;7;;in;110465928;1564464478737285000;1564464478737285120;"";"";s1tum3ang
Tue Aug 30 12:44:51 +0000 2022;1564594998661619700;1564594998661619712;"@DivHumas_Polri Cuma biar real buat poling langsung min,biar tau gimana tingkat kepercayaan masyarakat terhadap kinerja Polri..";0;0;0;2;;in;1349288608750993409;1564549431718199300;1564549431718199296;"";"";Cuma_Kang_cilok
Tue Aug 30 12:34:18 +0000 2022;1564592347244929000;1564592347244929025;"Suksesnya petani petani binaan binmas noken menunjukkan hasil kinerja polri sudah dapat dirasakan oleh masyarakat luas.";0;0;0;0;;in;1481084667923398656;1564592347244929000;1564592347244929025;"";"";moveinaja
Tue Aug 30 04:59:03 +0000 2022;1564477778397130800;1564477778397130752;"Giat Bhabinkamtibmas Polsek Dolok Merawan melaksanakan sambang serta Mensosialisasi kepada warga Desa Dolok Merawan tentang *Kartu Barcode Aplikasi Pelayanan Pengaduan Masyarakat Terpadu* yang bertujuan untuk melayani pengaduan masyarakat terkait Kinerja Polri https://t.co/DDVLr19uJY";0;0;0;0;;in;1352394255319195648;1564477778397130800;1564477778397130752;"https://pbs.twimg.com/media/FbYkPZ_akAAZ2V7.jpg";"photo";PMerawan
Tue Aug 30 09:32:30 +0000 2022;1564546592874856400;1564546592874856448;"Rada rame iyeu loyalitas dan kinerja Polri ker di uji edan edenan dimana mantan pejabat tinggi serse lagi di cekinceki sama mantan bawahan nya diserse hungkul bae bae kegochek sih";0;0;0;0;;in;848940872;1564546592874856400;1564546592874856448;"";"";aqilRBaehaki
Tue Aug 30 10:57:04 +0000 2022;1564567876673360000;1564567876673359872;"Smua phak punya kepntingan dlm kasus ini. Protes Kamarudin cs krn tidk diizinkan masuk ke area rekonstruksi, indksi bhw belm ada kepercayaan 100% masyarakat thd kinerja Polri. Ini tantangan utk Pak @ListyoSigitP dan jajarannya utk membuktikan bhw timsus bekerja scra profesional.";0;0;0;1;;in;796030437499932672;1564567876673360000;1564567876673359872;"";"";jangarie
Fri Aug 19 05:08:07 +0000 2022;1560493792930971600;1560493792930971648;"Arahan lengkap Kapolri kepada jajaran untuk meraih kembali kepercayaan publik hingga menghindari pelanggaran. #polripresisi https://t.co/2EBzDydYKu";458;1686;2099;9251;;in;1431117605775949824;1560493792930971600;1560493792930971648;"https://pbs.twimg.com/ext_tw_video_thumb/1560493526521376768/pu/img/DUR_AfwpfIEt-kej.jpg";"photo";ListyoSigitP
Tue Aug 30 13:13:59 +0000 2022;1564602333082026000;1564602333082025984;"@jaksapedia @KejaksaanRI inilah yg dibutuhkan oleh negara kita, bukan hanya presiden saja yg bergerak, namun harus dibantu juga oleh lembaga hukum agar kepuasan masyarakat terpenuhi. memang sudah menjadi kunci penting kinerja dari lembaga hukum kita @KejaksaanRI @DivHumas_Polri";0;0;0;0;;in;1262344038188892162;1563322906326843400;1563322906326843392;"";"";eses12_
Tue Aug 30 02:28:27 +0000 2022;1564439876648542200;1564439876648542211;"Itwasum Polri laksanakan Audit Kinerja di Polda Sumbar – POLRES SIJUNJUNG https://t.co/T3SsdRDHvd";0;0;0;1;;in;786070815444008961;1564439876648542200;1564439876648542211;"";"";polisisijunjung
Tue Aug 30 13:29:40 +0000 2022;1564606277879079000;1564606277879078917;"@jaksapedia @KejaksaanRI Demi mencapai Indonesia yg lebih baik lagi, tanpa ada korupsi &amp; kasus lainnya maka perlu kolaborasi antar lembaga. Saling mendukung, saling mengenal, dan saling satu tujuan. Kinerja yg baik adlah kinerja yg saling menguatkan satu sama lainnya @DivHumas_Polri @KPK_RI @KejaksaanRI";0;0;0;0;;in;1551745823276380166;1563322906326843400;1563322906326843392;"";"";zunairarara
Tue Aug 30 04:48:43 +0000 2022;1564475176733245400;1564475176733245440;"@Yogi_Ogxxx @idextratime Lagi diuji kinerja nya ini rekan Polri. 😋";0;1;0;0;;in;4906092444;1564196750134775800;1564196750134775808;"";"";Hardiyata_GJ
Tue Aug 30 03:55:25 +0000 2022;1564461762547953700;1564461762547953665;"@karet_tiga karna udah jadi berita nasional bahkan sampe inter yg rame bgt, kompolnas buat pengawasan kinerja polri pas rekonstruksi komnas Ham itu melindungi hak hak korban karna ditembak dr jarak dekat termasuk pelanggaran ham cmiiw";0;0;0;0;;in;1268229301683408896;1564447938218426400;1564447938218426369;"";"";eienyours
Tue Aug 30 04:26:02 +0000 2022;1564469468004171800;1564469468004171777;"Bpk Kapolri yg terhormat, Bpk harus bekerja secara profesional, jgn ada embel-embel dalam tubuh institusi, sehingga dapat membangun kembali kepercayaan rakyat terhadap kinerja POLRI. Terima kasih Bpk KAPOLRI🙏";0;0;0;0;;in;1424412951021187072;1564469468004171800;1564469468004171777;"";"";AritobrodusC
