new_date,clean_tweet,stemmed_tweet,sentiment
22/09/2022 12:15:19,memang betul krn dalam kinerja polri juga tak jauh jauh dari masyarakat maka jika ada masyarakat yang mempunyai aspirasi maka harus diterima dengan cara mengevaluasi kinerja polri itu sendiri tidak rugi kalo mau mendengarkan keluh kesah masyarakat pokonya pak,"['memang', 'betul', 'kerja', 'polisi republik indonesia', 'jauh', 'jauh', 'masyarakat', 'masyarakat', 'punya', 'aspirasi', 'terima', 'cara', 'evaluasi', 'kerja', 'polisi republik indonesia', 'sendiri', 'rugi', 'mau', 'dengar', 'keluh', 'kesah', 'masyarakat', 'poko', 'pak']",positif
22/09/2022 12:21:55,kinerja polri sudah sangat baik sih min terbukti dgn adanya bersih polri membentuk timsus dan irsus untuk mengusut kasus brigadir hal ini membuktikan keseriusan kapolri kawalg bersamahadirmelayani perangisoceng polrituntaskankasusfs,"['kerja', 'polisi republik indonesia', 'sangat', 'baik', 'min', 'bukti', 'ada', 'bersih', 'polisi republik indonesia', 'bentuk', 'timsus', 'irsus', 'usut', 'kasus', 'brigadir', 'bukti', 'serius', 'kapolri', 'kawalg', 'bersamahadirmelayani', 'perangisoceng', 'polrituntaskankasusfs']",positif
22/09/2022 12:38:29,sudah baik kinerja dari polri dalam kasus ini tetap tegas dan adil pak bersihkan oknum polisi yang tidak bertanggungjawab terhadap tugasnya dan usut tuntas kasus ini sampai akar,"['baik', 'kerja', 'polisi republik indonesia', 'kasus', 'tetap', 'tegas', 'adil', 'pak', 'sih', 'oknum', 'polisi', 'bertanggungjawab', 'tugas', 'usut', 'tuntas', 'kasus', 'akar']",positif
22/09/2022 12:38:35,bagus pak memang selalu memberikan kinerja yang berkualitas juga menjanjikan dengan ini saya yakin bahwa masyarakat banyak yang kembali merasa aman karena polri memberikan hukuman setimpal bagi siapapun yang melanggar peraturan,"['bagus', 'pak', 'memang', 'selalu', 'beri', 'kerja', 'kualitas', 'janji', 'yakin', 'masyarakat', 'banyak', 'rasa', 'aman', 'polisi republik indonesia', 'beri', 'hukum', 'timpal', 'siapa', 'langgar', 'atur']",positif
22/09/2022 12:38:43,sudah sangat baik sekali kinerja dari dalam penuntasan kasus sambo langkah yang diambil sudah tepat yaitu pemecatan kepada mereka yang terlibat kawalg bersamahadirmelayani perangisoceng polrituntaskankasusfs,"['sangat', 'baik', 'sekali', 'kerja', 'tuntas', 'kasus', 'sambo', 'langkah', 'ambil', 'tepat', 'pecat', 'libat', 'kawalg', 'bersamahadirmelayani', 'perangisoceng', 'polrituntaskankasusfs']",positif
22/09/2022 12:40:11,good job kinerja yang sangat baik bapak siapapun anggota polri yang melanggar aturan hukum akan di copot secara tidak hormat kami siapkawalpolri untuk kebaikan bersama kami warga negara indonesia,"['good', 'job', 'kerja', 'sangat', 'baik', 'bapak', 'siapa', 'anggota', 'polisi republik indonesia', 'langgar', 'atur', 'hukum', 'copot', 'hormat', 'siapkawalpolri', 'baik', 'sama', 'warga', 'negara', 'indonesia']",positif
22/09/2022 12:45:23,sudah sangat membaik kinerja polri dalam penanganan kasus sambo wah keren sekali dengan perkembangan dari kasus sambo ini tinggal menunggu hasil sidang ajaa harus diusut tuntas sampai akarnya agar kasus ini cepat selesai bersamahadirmelayani,"['sangat', 'baik', 'kerja', 'polisi republik indonesia', 'tangan', 'kasus', 'sambo', 'wah', 'keren', 'sekali', 'kembang', 'kasus', 'sambo', 'tinggal', 'tunggu', 'sidang', 'ajaa', 'usut', 'tuntas', 'akar', 'kasus', 'cepat', 'selesai', 'bersamahadirmelayani']",positif
22/09/2022 12:49:47,sejauh ini sudah sangat baik kinerja yang di tunjukkan oleh polri usut tuntas kasus ini pak tanpa pandang bulu kami selalu mendukung mu semoga kedepannya polri bisa konsisten dan amanah dalam menjalankan tugas nya bersamahadirmelayani polrituntaskankasusfs,"['jauh', 'sangat', 'baik', 'kerja', 'tunjuk', 'polisi republik indonesia', 'usut', 'tuntas', 'kasus', 'pak', 'pandang', 'bulu', 'selalu', 'dukung', 'mu', 'moga', 'depan', 'polisi republik indonesia', 'konsisten', 'amanah', 'jalan', 'tugas', 'bersamahadirmelayani', 'polrituntaskankasusfs']",positif
22/09/2022 12:49:52,kinerja polri sudah sangat baik tinggal bagaimana keberanian polri membuka secara transparan dan mencabut sampai akar akarnya terkait kasus sambo ini,"['kerja', 'polisi republik indonesia', 'sangat', 'baik', 'tinggal', 'bagaimana', 'berani', 'polisi republik indonesia', 'buka', 'transparan', 'cabut', 'akar', 'akar', 'kait', 'kasus', 'sambo']",positif
22/09/2022 12:53:06,harusnya jangan cuma dimutasi tapi juga dipecat aja jangan sampe kepercayaan publik hilang akibat ketidakpuasan terharap kinerja dari tapi hal ini juga patut diapresiasi mengingat ada tindakan nyata amp tegas dari,"['harus', 'cuma', 'mutasi', 'pecat', 'sampe', 'percaya', 'publik', 'hilang', 'akibat', 'ketidakpuasan', 'harap', 'kerja', 'patut', 'apresiasi', 'ingat', 'tindak', 'nyata', 'tegas']",negatif
22/09/2022 12:56:53,kinerja cemerlang yang sudah dilakukan dalam mengusut tuntas kasus sambo cs hingga menjadi catatan baik baik bagi terimakasih kepada yg tak lelah untuk menyelesaikan kasus ini tanpa pandang bulu selesai ini usut kasus judi online,"['kerja', 'cemerlang', 'laku', 'usut', 'tuntas', 'kasus', 'sambo', 'cs', 'hingga', 'jadi', 'catat', 'baik', 'baik', 'terimakasih', 'lelah', 'selesai', 'kasus', 'pandang', 'bulu', 'selesai', 'usut', 'kasus', 'judi', 'online']",positif
22/09/2022 13:01:25,penyelesaian kasus ini layak diapresiasi kinerja ditambah dengan yang transparan menurut saya keren banget semangat terus masyarakat akan terus mengawal hingga sambo dihukum kejaksaanterpercaya,"['selesai', 'kasus', 'layak', 'apresiasi', 'kerja', 'tambah', 'transparan', 'keren', 'banget', 'semangat', 'terus', 'masyarakat', 'terus', 'awal', 'hingga', 'sambo', 'hukum', 'kejaksaanterpercaya']",positif
22/09/2022 13:05:59,klo gini polisi yg ecek bakal kluar dan akhirnya isi dalam di isi dengan polisi yg emg benr polisi riil bukan ecek lagi dengan gtu kinerja kedepanya akan membaik dan membuahkan kepercayaan masyarakat terhadap polisi,"['gin', 'polisi', 'ecek', 'bakal', 'kluar', 'akhir', 'isi', 'isi', 'polisi', 'emg', 'benr', 'polisi', 'riil', 'bukan', 'ecek', 'gtu', 'kerja', 'depa', 'baik', 'buah', 'percaya', 'masyarakat', 'polisi']",positif
22/09/2022 13:11:10,sebuah langkah yang tepat dari strateginya sangat patut diacungi jempol membuktikan kualitas tinggi hasil kinerja anggota polri di bawah pimpinan pak bravo pak usut sampai tuntas kasusnya,"['buah', 'langkah', 'tepat', 'strategi', 'sangat', 'patut', 'acung', 'jempol', 'bukti', 'kualitas', 'tinggi', 'kerja', 'anggota', 'polisi republik indonesia', 'bawah', 'pimpin', 'pak', 'bravo', 'pak', 'usut', 'tuntas', 'kasus']",positif
22/09/2022 13:13:26,top banget dah kinerja kapolri dengan ketegasannya progresifitas polri saat ini sangat bagus siapapun yang terlibat dalam kasus fs ini beliau langsung tindak cepat semoga polrimakinbaik terus kedepannya siapkawalpolri,"['top', 'banget', 'dah', 'kerja', 'kapolri', 'tegas', 'progresifitas', 'polisi republik indonesia', 'sangat', 'bagus', 'siapa', 'libat', 'kasus', 'ferdy sambo', 'beliau', 'langsung', 'tindak', 'cepat', 'moga', 'polrimakinbaik', 'terus', 'depan', 'siapkawalpolri']",positif
22/09/2022 13:31:49,kinerja polri sudah cukup baik dengan pemecatan oknum kriminal tersebur membuat masyarakat sedikit demi sedikit yakin bahwa polri bisa menyelesaikannya dan mengembalikan nama baiknya di masyarakat goodjob pak polrituntaskankasusfs,"['kerja', 'polisi republik indonesia', 'cukup', 'baik', 'pecat', 'oknum', 'kriminal', 'bur', 'buat', 'masyarakat', 'sedikit', 'sedikit', 'yakin', 'polisi republik indonesia', 'selesai', 'kembali', 'nama', 'baik', 'masyarakat', 'goodjob', 'pak', 'polrituntaskankasusfs']",positif
22/09/2022 13:37:08,menurut sy kinerja polri dlm penanganan kasus sambo sdah sngat tegas amp tak pandang bulu apalgi pak menunjukkan lngkah yg tepat dlm bersih anggota polri dan untk penanganan ksus lain sperti ksus krupsi gubernur papua lukas enembe hrs transparan amp hrs ditindak tegas,"['kerja', 'polisi republik indonesia', 'tangan', 'kasus', 'sambo', 'sdah', 'sngat', 'tegas', 'pandang', 'bulu', 'apalgi', 'pak', 'tunjuk', 'lngkah', 'tepat', 'bersih', 'anggota', 'polisi republik indonesia', 'untk', 'tangan', 'ksus', 'sperti', 'ksus', 'krupsi', 'gubernur', 'papua', 'lukas', 'enembe', 'transparan', 'tindak', 'tegas']",positif
22/09/2022 13:43:51,kinerja polri dalam kasus ini sudah bagus tidak perlu diragukan lagi semangat terus dalam menjalankan tugasnya menuntaskan kasus ini sampai akar dan diperlancar,"['kerja', 'polisi republik indonesia', 'kasus', 'bagus', 'perlu', 'ragu', 'semangat', 'terus', 'jalan', 'tugas', 'tuntas', 'kasus', 'akar', 'lancar']",positif
22/09/2022 14:02:29,menurut saya kinerja polri sejauh ini sudah sangat baik terutama semenjak bawah pimpinan pak bisa kita lihat dari penanganan kasus fs kemarin polrituntaskankasusfs kawalg bersamahadirmelayani,"['kerja', 'polisi republik indonesia', 'jauh', 'sangat', 'baik', 'utama', 'semenjak', 'bawah', 'pimpin', 'pak', 'tangan', 'kasus', 'ferdy sambo', 'kemarin', 'polrituntaskankasusfs', 'kawalg', 'bersamahadirmelayani']",positif
22/09/2022 14:04:06,menurut saya sejauh ini kinerja kapolri menangani kasus sambo sudah tegas apalagi sudah dilakukannya bersih internal polri itu membuktikan bahwa dalam menangani kasus ini tidak pandang bulu sama sekali mantap pak lanjutkann,"['jauh', 'kerja', 'kapolri', 'tangan', 'kasus', 'sambo', 'tegas', 'laku', 'bersih', 'internal', 'polisi republik indonesia', 'bukti', 'tangan', 'kasus', 'pandang', 'bulu', 'sama', 'sekali', 'mantap', 'pak', 'lanjutkann']",positif
22/09/2022 14:15:20,betul sekali pak memang sudah wktunya polri merubah untuk memperbaiki kinerja nya dan dekat dgn publik untuk mengembalikan rasa kepercyaan masyarakat,"['betul', 'sekali', 'pak', 'memang', 'wktunya', 'polisi republik indonesia', 'rubah', 'baik', 'kerja', 'dekat', 'publik', 'kembali', 'rasa', 'kepercyaan', 'masyarakat']",positif
22/09/2022 14:33:18,sudah luar biasa kinerja pak dan jajarannya ini perlahan namun pasti pelan tp tepat sasaran dg begini polri sudah pegang kembali kepercayaan masyarakat semoga selalu konsisten kedepannya,"['luar', 'biasa', 'kerja', 'pak', 'jajar', 'perlahan', 'pelan', 'tepat', 'sasar', 'begini', 'polisi republik indonesia', 'pegang', 'percaya', 'masyarakat', 'moga', 'selalu', 'konsisten', 'depan']",positif
22/09/2022 14:36:12,kinerja yang bagus serta jajaran semoga kasus ini cepat selesai tanpa ada yang menghambat lagi dan pelaku dihukum seadil adilnya,"['kerja', 'bagus', 'jajar', 'moga', 'kasus', 'cepat', 'selesai', 'hambat', 'laku', 'hukum', 'adil', 'adil']",positif
22/09/2022 14:36:42,yang penting jangan pandang bulu mau temen mau atasan tuntut jika dia salah pangkat hanya tulisan yang penting kinerja nya,"['penting', 'pandang', 'bulu', 'mau', 'temen', 'mau', 'atas', 'tuntut', 'salah', 'pangkat', 'tulis', 'penting', 'kerja']",positif
22/09/2022 14:36:52,luar biasa kinerja polri ketegasan kapolri memang patut diacungi jempol usut terus semua orang yang terlibat dalam kasus ini pak kami masyarakat indonesia siapkawalpolri dari segala bentuk hal yang merendahkan institusi ini,"['luar', 'biasa', 'kerja', 'polisi republik indonesia', 'tegas', 'kapolri', 'memang', 'patut', 'acung', 'jempol', 'usut', 'terus', 'semua', 'orang', 'libat', 'kasus', 'pak', 'masyarakat', 'indonesia', 'siapkawalpolri', 'segala', 'bentuk', 'rendah', 'institusi']",positif
22/09/2022 14:44:26,humanis tapi premanis demi melindungi jenderal yang bengis tega memfitnah orang yang sudah meninggal polri udah ngk ada harga dirinya di mata rakyat kasus sambo adalah contoh kinerja polri dan jajarannya,"['humanis', 'preman', 'lindung', 'jenderal', 'bengis', 'tega', 'fitnah', 'orang', 'tinggal', 'polisi republik indonesia', 'ngk', 'harga', 'diri', 'mata', 'rakyat', 'kasus', 'sambo', 'contoh', 'kerja', 'polisi republik indonesia', 'jajar']",negatif
22/09/2022 14:48:12,kinerja polri sudah baik amp progres krna kasus terus diusut dan berkembang kasus harus tetap transparansi agar masyarakat dpt melihat hasil dgn bukti kawalg bersamahadirmelayani perangisoceng polrituntaskankasusfs,"['kerja', 'polisi republik indonesia', 'baik', 'progres', 'krna', 'kasus', 'terus', 'usut', 'kembang', 'kasus', 'tetap', 'transparansi', 'masyarakat', 'lihat', 'bukti', 'kawalg', 'bersamahadirmelayani', 'perangisoceng', 'polrituntaskankasusfs']",positif
22/09/2022 15:09:07,kinerja yang sangat patut untuk diapresiasi pak mampu memberantas oknum yang membantu jalannya kasus sambo ini sikatt abis para oknum tersebut pak mereka sudah mencoreng citra baik polri,"['kerja', 'sangat', 'patut', 'apresiasi', 'pak', 'mampu', 'berantas', 'oknum', 'bantu', 'jalan', 'kasus', 'sambo', 'sikatt', 'abis', 'oknum', 'sebut', 'pak', 'coreng', 'citra', 'baik', 'polisi republik indonesia']",positif
22/09/2022 15:34:00,kinerja polri menurut saya sudah bagus tan transparan dan juga patut kita apresiasi mungkin untuk saat ini polri difokusksan dalam kasus sambo dan saya harus polri juga fokus dengan kasus kasus lainya polri bersamahadirmelayani,"['kerja', 'polisi republik indonesia', 'bagus', 'tan', 'transparan', 'patut', 'apresiasi', 'mungkin', 'polisi republik indonesia', 'difokusksan', 'kasus', 'sambo', 'polisi republik indonesia', 'fokus', 'kasus', 'kasus', 'lai', 'polisi republik indonesia', 'bersamahadirmelayani']",positif
22/09/2022 15:50:58,sekarang ini kita sudah bisa melihat kok kinerja amp dalam menangani kasus pak sambo ini gimana mereka tegas transparan dan menunjukan sikap tanpa pandang bulunya semoga semua anggota polri bisa tetap solid dalam menjalankan komitmennya selama ini,"['lihat', 'kok', 'kerja', 'tangan', 'kasus', 'pak', 'sambo', 'gimana', 'tegas', 'transparan', 'tunjuk', 'sikap', 'pandang', 'bulu', 'moga', 'semua', 'anggota', 'polisi republik indonesia', 'tetap', 'solid', 'jalan', 'komitmen', 'lama']",positif
22/09/2022 15:56:51,mantap memang pa kapolri kita memiliki sikap tegas yang tinggi dan tentunta tidak pandang bulu dalam menghadapi segala kasus mari kita dukung terus kinerja dari siapkawalpolri,"['mantap', 'memang', 'pa', 'kapolri', 'milik', 'sikap', 'tegas', 'tinggi', 'tentunta', 'pandang', 'bulu', 'hadap', 'segala', 'kasus', 'dukung', 'terus', 'kerja', 'siapkawalpolri']",positif
22/09/2022 16:10:35,memang kinerja dan perlu diapresiasi dan patut dibanggakan sejauh ini penyelesaian kasus pembunuhan brigadir cukup baik dan ada progesnya harapan aku si segera berikan hukuman yang setimpal pada pak sambo lanjutkan,"['memang', 'kerja', 'perlu', 'apresiasi', 'patut', 'bangga', 'jauh', 'selesai', 'kasus', 'bunuh', 'brigadir', 'cukup', 'baik', 'progesnya', 'harap', 'segera', 'ikan', 'hukum', 'timpal', 'pak', 'sambo', 'lanjut']",positif
22/09/2022 16:28:15,kinerja polri saat ini sudah sangat bagus tetap pertahankan ketegasan dalam kasus apapun dan harus tetap jaga transparansi perkembangan kasusnya juga semangat siapkawalpolri polrituntaskankasusfs,"['kerja', 'polisi republik indonesia', 'sangat', 'bagus', 'tetap', 'tahan', 'tegas', 'kasus', 'apa', 'tetap', 'jaga', 'transparansi', 'kembang', 'kasus', 'semangat', 'siapkawalpolri', 'polrituntaskankasusfs']",positif
22/09/2022 16:37:29,tegas dalam bertindak tidak akan sia sia ya pak apresiasi dalam ketegasan yang sudah beliau lakukan selama penanganan kasus ini sehingga menjadi bahan untuk evaluasi dari polri itu sendiri semoga dapat mempertahankan ketegasan dalam kinerja,"['tegas', 'tindak', 'sia', 'sia', 'pak', 'apresiasi', 'tegas', 'beliau', 'laku', 'lama', 'tangan', 'kasus', 'jadi', 'bahan', 'evaluasi', 'polisi republik indonesia', 'sendiri', 'moga', 'tahan', 'tegas', 'kerja']",positif
22/09/2022 16:40:47,ungkap transparan kasus brigadir ketua pd kbpp polri jabar apresiasi kinerja polisi,"['ungkap', 'transparan', 'kasus', 'brigadir', 'ketua', 'kbpp', 'polisi republik indonesia', 'jabar', 'apresiasi', 'kerja', 'polisi']",positif
22/09/2022 16:46:48,sejauh ini menurut gua kinerja polri terbilang bagus sih bisa konsisten dalam setiap tugas mungkin sedikit saran semoga pak bisa menindak tegas para oknum polri yang tidak bertanggung jawab sehingga tidak menimbulkan keresahan ditengah masyarakat kawalg,"['jauh', 'kerja', 'polisi republik indonesia', 'bilang', 'bagus', 'konsisten', 'tugas', 'mungkin', 'sedikit', 'saran', 'moga', 'pak', 'tindak', 'tegas', 'oknum', 'polisi republik indonesia', 'tanggung', 'jawab', 'timbul', 'resah', 'tengah', 'masyarakat', 'kawalg']",positif
22/09/2022 16:48:08,sebenernya kekecewaan masyarakat dah di pucuk sama kinerja polri ini tapi masyarakat bisa apa mau demo mau speak up tar yg ada diciduk diculik dikriminalisasi pdhl gaji mereka dr pajak masyarakat jg pelayan masyaraktnya bawa senjata soalnya,"['sebenernya', 'kecewa', 'masyarakat', 'dah', 'pucuk', 'sama', 'kerja', 'polisi republik indonesia', 'masyarakat', 'mau', 'demo', 'mau', 'speak', 'up', 'tar', 'ciduk', 'culik', 'kriminalisasi', 'pdhl', 'gaji', 'pajak', 'masyarakat', 'layan', 'masyaraktnya', 'bawa', 'senjata', 'soal']",negatif
22/09/2022 16:49:42,sebagusnya suport dl kinerja polri spy cpt slesai terang benderang,"['bagus', 'suport', 'dl', 'kerja', 'polisi republik indonesia', 'spy', 'cpt', 'slesai', 'terang', 'benderang']",positif
22/09/2022 16:51:21,gila bener dgn semua yg terjadi ini tolong kerja keras anda sangat dibutuhkan untuk sesegera mungkin memperbaiki kinerja polri pak trimakasih,"['gila', 'bener', 'semua', 'jadi', 'kerja', 'keras', 'sangat', 'butuh', 'segera', 'mungkin', 'baik', 'kerja', 'polisi republik indonesia', 'pak', 'trimakasih']",positif
22/09/2022 16:54:31,kinerja polri keren berhasil berantas kasus dugaan penimbunan bbm bersubsidi,"['kerja', 'polisi republik indonesia', 'keren', 'hasil', 'berantas', 'kasus', 'duga', 'timbun', 'bbm', 'subsidi']",positif
22/09/2022 16:55:04,hima pui jawabarat mengapresiasi kinerja polri dalam menggagalkan skenario ferdy sambo dibukasesuaifakta tanpa ada ditutupi,"['hima', 'pui', 'jawabarat', 'apresiasi', 'kerja', 'polisi republik indonesia', 'gagal', 'skenario', 'ferdy', 'sambo', 'dibukasesuaifakta', 'tutup']",positif
23/09/2022 02:52:42,kami sedang ikut menjaga marwah dan kehormatan polri di klaten min masyarakat bogem bayat menanti kinerja polres klaten dlm kasus dugaan pemalsuan sk oleh kades bogem,"['sedang', 'ikut', 'jaga', 'marwah', 'hormat', 'polisi republik indonesia', 'klaten', 'min', 'masyarakat', 'bogem', 'bayat', 'nanti', 'kerja', 'polisi republik indonesia', 'klaten', 'kasus', 'duga', 'palsu', 'sk', 'kades', 'bogem']",positif
23/09/2022 02:57:58,memang layak diapresiasi kinerja polri yg tidak tebang pilih dlm kasus brigadir walau seorang jendralpun klo salah tetap harus mempertanggungjawabkannya putusantegas respon apresiasi publik,"['memang', 'layak', 'apresiasi', 'kerja', 'polisi republik indonesia', 'tebang', 'pilih', 'kasus', 'brigadir', 'orang', 'jendralpun', 'salah', 'tetap', 'mempertanggungjawabkannya', 'putusantegas', 'respon', 'apresiasi', 'publik']",positif
